poem_id;pos;sentence;lemma;upos
doc9625;4;Ой доле, доле, доле;долий;NOUN
doc9625;6;Ой доле, доле, доле;долий;NOUN
doc9627;1;Ой доле, доле, доле;ой;INTJ
doc9627;2;Ой доле, доле, доле;долий;NOUN
doc9627;4;Ой доле, доле, доле;долий;NOUN
doc9627;6;Ой доле, доле, доле;долий;NOUN
doc9629;1;Ой доле, доле, доле;ой;INTJ
doc9629;2;Ой доле, доле, доле;долий;NOUN
doc9629;4;Ой доле, доле, доле;долий;NOUN
doc9629;6;Ой доле, доле, доле;долий;NOUN
doc9631;1;Ой доле, доле, доле;ой;INTJ
doc9631;2;Ой доле, доле, доле;долий;NOUN
doc9631;4;Ой доле, доле, доле;долий;NOUN
doc9631;6;Ой доле, доле, доле;долий;NOUN
doc9638;1;Ой жалю ж мій, жалю, ти, тяжкий печалю;ой;INTJ
doc9638;2;Ой жалю ж мій, жалю, ти, тяжкий печалю;жаль;NOUN
doc9638;3;Ой жалю ж мій, жалю, ти, тяжкий печалю;ж;PART
doc9638;4;Ой жалю ж мій, жалю, ти, тяжкий печалю;мій;DET
doc9638;6;Ой жалю ж мій, жалю, ти, тяжкий печалю;жаль;NOUN
doc9638;8;Ой жалю ж мій, жалю, ти, тяжкий печалю;ти;PRON
doc9638;10;Ой жалю ж мій, жалю, ти, тяжкий печалю;тяжкий;ADJ
doc9638;11;Ой жалю ж мій, жалю, ти, тяжкий печалю;печаля;NOUN
doc9647;1;милий;милий;ADJ
doc9662;1;квітко;квітка;NOUN
doc9663;1;моя доню;мій;DET
doc9663;2;моя доню;доня;NOUN
doc9664;1;моя доню;мій;DET
doc9664;2;моя доню;доня;NOUN
doc9665;1;мати;мати;NOUN
doc9672;1;соловейку;соловейка;NOUN
doc9675;1;з рожі квітко;з;ADP
doc9675;2;з рожі квітко;рожа;NOUN
doc9675;3;з рожі квітко;квітка;NOUN
doc9678;1;з рожі квітко;з;ADP
doc9678;2;з рожі квітко;рожа;NOUN
doc9678;3;з рожі квітко;квітка;NOUN
doc9679;1;моя дитинонько;мій;DET
doc9679;2;моя дитинонько;дитинонько;NOUN
doc9680;1;моя мамо;мій;DET
doc9680;2;моя мамо;мама;NOUN
doc9681;1;моя мамо;мій;DET
doc9681;2;моя мамо;мама;NOUN
doc9682;1;моя мамо;мій;DET
doc9682;2;моя мамо;мама;NOUN
doc9686;1;моя мати;мій;DET
doc9686;2;моя мати;мати;NOUN
doc9687;1;моя мати;мій;DET
doc9687;2;моя мати;мати;NOUN
doc9688;1;моя дочко;мій;DET
doc9688;2;моя дочко;дочка;NOUN
doc9690;1;моя доню;мій;DET
doc9690;2;моя доню;доня;NOUN
doc9691;1;моя мамо;мій;DET
doc9691;2;моя мамо;мама;NOUN
doc9692;1;дитиночко;дитиночка;NOUN
doc9693;1;моя мамо;мій;DET
doc9693;2;моя мамо;мама;NOUN
doc9694;1;моя доню;мій;DET
doc9694;2;моя доню;доня;NOUN
doc9695;1;моя мати;мій;DET
doc9695;2;моя мати;мати;NOUN
doc9696;1;дитиночко;дитиночка;NOUN
doc9697;1;моя мати;мій;DET
doc9697;2;моя мати;мати;NOUN
doc9698;1;моя доню;мій;DET
doc9698;2;моя доню;доня;NOUN
doc9699;1;матіночко;матіночка;NOUN
doc9701;1;Бідна моя голівонька;бідний;ADJ
doc9701;2;Бідна моя голівонька;мій;DET
doc9701;3;Бідна моя голівонька;голівонька;NOUN
doc9707;1;нелюбчиком;нелюбчик;NOUN
doc9710;1;мила;минути;ADJ
doc9713;1;нелюбчиком;нелюбчик;NOUN
doc9714;1;милий;милий;ADJ
doc9715;1;нелюбчиком;нелюбчик;NOUN
doc9716;1;Смерте моя, смерте моя;смерте;NOUN
doc9716;2;Смерте моя, смерте моя;мій;DET
doc9716;4;Смерте моя, смерте моя;смерити;NOUN
doc9716;5;Смерте моя, смерте моя;мій;DET
doc9729;1;Мати моя, мати рідна;мати;NOUN
doc9729;2;Мати моя, мати рідна;мій;DET
doc9729;4;Мати моя, мати рідна;мати;NOUN
doc9729;5;Мати моя, мати рідна;рідний;ADJ
doc9730;1;Мати моя, мати рідна;мати;NOUN
doc9730;2;Мати моя, мати рідна;мій;DET
doc9730;4;Мати моя, мати рідна;мати;NOUN
doc9730;5;Мати моя, мати рідна;рідний;ADJ
doc9746;1;шельма;шельмо;NOUN
doc9747;1;Горе, горе, горюваннячко й моє;горе;NOUN
doc9747;3;Горе, горе, горюваннячко й моє;горе;NOUN
doc9747;5;Горе, горе, горюваннячко й моє;горюваннячка;NOUN
doc9747;6;Горе, горе, горюваннячко й моє;й;PART
doc9747;7;Горе, горе, горюваннячко й моє;мовати;DET
doc9753;1;Постіль моя тонка, білая кровать;постіль;NOUN
doc9753;2;Постіль моя тонка, білая кровать;мій;DET
doc9753;3;Постіль моя тонка, білая кровать;тонка;ADJ
doc9753;5;Постіль моя тонка, білая кровать;біла;ADJ
doc9753;6;Постіль моя тонка, білая кровать;кровати;NOUN
doc9765;1;мила;минути;ADJ
doc9767;1;мій миленький;мій;DET
doc9767;2;мій миленький;миленький;ADJ
doc9769;1;мила;минути;ADJ
doc9773;1;люди;людина;NOUN
doc9776;1;Василь;Василити;NOUN
doc9786;1;Діти ж мої дрібнесенькі;Діти;NOUN
doc9786;2;Діти ж мої дрібнесенькі;ж;PART
doc9786;3;Діти ж мої дрібнесенькі;мій;DET
doc9786;4;Діти ж мої дрібнесенькі;дрібнесенький;ADJ
doc9787;1;Діти ж мої дрібнесенькі;Діти;NOUN
doc9787;2;Діти ж мої дрібнесенькі;ж;PART
doc9787;3;Діти ж мої дрібнесенькі;мій;DET
doc9787;4;Діти ж мої дрібнесенькі;дрібнесенький;ADJ
doc9795;1;Діти ж мої дрібнесенькі;Діти;NOUN
doc9795;2;Діти ж мої дрібнесенькі;ж;PART
doc9795;3;Діти ж мої дрібнесенькі;мій;DET
doc9795;4;Діти ж мої дрібнесенькі;дрібнесенький;ADJ
doc9796;1;Діти ж мої дрібнесенькі;Діти;NOUN
doc9796;2;Діти ж мої дрібнесенькі;ж;PART
doc9796;3;Діти ж мої дрібнесенькі;мій;DET
doc9796;4;Діти ж мої дрібнесенькі;дрібнесенький;ADJ
doc9798;1;Ой ти, боже мій;ой;INTJ
doc9798;2;Ой ти, боже мій;ти;PRON
doc9798;4;Ой ти, боже мій;бог;NOUN
doc9798;5;Ой ти, боже мій;мій;DET
doc9799;1;вітре, ще й холодний;вітре;NOUN
doc9799;3;вітре, ще й холодний;ще;ADV
doc9799;4;вітре, ще й холодний;й;PART
doc9799;5;вітре, ще й холодний;холодний;ADJ
doc9800;1;боже;божити;NOUN
doc9801;1;боже;божити;NOUN
doc9814;1;милий;милий;ADJ
doc9817;1;мила;минути;ADJ
doc9820;1;Ой ти, мила, голубонько сива;ой;INTJ
doc9820;2;Ой ти, мила, голубонько сива;ти;PRON
doc9820;4;Ой ти, мила, голубонько сива;милий;ADJ
doc9820;6;Ой ти, мила, голубонько сива;голубонький;NOUN
doc9820;7;Ой ти, мила, голубонько сива;сива;ADJ
doc9822;1;милий;милий;ADJ
doc9825;1;мила;минути;ADJ
doc9828;1;мила;минути;ADJ
doc9834;1;Ой ти, мати, пораднице в хаті;ой;INTJ
doc9834;2;Ой ти, мати, пораднице в хаті;ти;PRON
doc9834;4;Ой ти, мати, пораднице в хаті;мати;NOUN
doc9834;6;Ой ти, мати, пораднице в хаті;пораднице;NOUN
doc9834;7;Ой ти, мати, пораднице в хаті;в;ADP
doc9834;8;Ой ти, мати, пораднице в хаті;хата;NOUN
doc9836;1;сину;син;NOUN
doc9837;1;сину;син;NOUN
doc9838;1;сину;син;NOUN
doc9840;1;сину;син;NOUN
doc9843;1;милий, да милий чорнобривий;милий;ADJ
doc9843;3;милий, да милий чорнобривий;да;PART
doc9843;4;милий, да милий чорнобривий;милий;ADJ
doc9843;5;милий, да милий чорнобривий;чорнобривий;ADJ
doc9846;1;дівчинонько, молодая;дівчинонько;NOUN
doc9846;3;дівчинонько, молодая;молодий;ADJ
doc9886;1;Чоловіче Михайло;чоловік;NOUN
doc9886;2;Чоловіче Михайло;Михайло;NOUN
doc9893;1;серце;серце;NOUN
doc9895;1;милий;милий;ADJ
doc9896;1;милий;милий;ADJ
doc9898;1;Ой Михайле, Михайле;ой;INTJ
doc9898;2;Ой Михайле, Михайле;Михайло;NOUN
doc9898;4;Ой Михайле, Михайле;Михайло;NOUN
doc9902;1;Ой Тетяно, Тетяно;ой;INTJ
doc9902;2;Ой Тетяно, Тетяно;Тетяно;NOUN
doc9902;4;Ой Тетяно, Тетяно;Тетяно;NOUN
doc9929;1;голубко, голубко;голубко;NOUN
doc9929;3;голубко, голубко;голубко;NOUN
doc9961;1;милий;милий;ADJ
doc9963;1;мила;минути;ADJ
doc9987;1;тату;тата;NOUN
doc10025;1;хлопці;хлопець;NOUN
doc10037;1;Соловейку, ріднесенький;Соловейка;NOUN
doc10037;3;Соловейку, ріднесенький;ріднесенький;ADJ
doc10047;1;музики, барабани;музика;NOUN
doc10047;3;музики, барабани;барабан;NOUN
doc10049;1;музики;музика;NOUN
doc10054;1;доню;доня;NOUN
doc10065;1;Настя;Настя;NOUN
doc10066;1;вдово;вдово;NOUN
doc10073;1;боже;божити;NOUN
doc10091;1;Ой ви, чумаченьки, ой ви, люди гожі;ой;INTJ
doc10091;2;Ой ви, чумаченьки, ой ви, люди гожі;ви;PRON
doc10091;4;Ой ви, чумаченьки, ой ви, люди гожі;чумаченьки;NOUN
doc10091;6;Ой ви, чумаченьки, ой ви, люди гожі;ой;INTJ
doc10091;7;Ой ви, чумаченьки, ой ви, люди гожі;ви;PRON
doc10091;9;Ой ви, чумаченьки, ой ви, люди гожі;людина;NOUN
doc10091;10;Ой ви, чумаченьки, ой ви, люди гожі;гожа;ADJ
doc10103;1;куличе;куликати;NOUN
doc10107;1;чайко;чайко;NOUN
doc10126;1;Головонька моя бідна;Головонька;NOUN
doc10126;2;Головонька моя бідна;мій;DET
doc10126;3;Головонька моя бідна;бідний;ADJ
doc10127;1;Головонька моя бідна;Головонька;NOUN
doc10127;2;Головонька моя бідна;мій;DET
doc10127;3;Головонька моя бідна;бідний;ADJ
doc10135;1;Ой братіку, соколоньку;ой;INTJ
doc10135;2;Ой братіку, соколоньку;братік;NOUN
doc10135;4;Ой братіку, соколоньку;соколонька;NOUN
doc10136;1;Ой братіку, соколоньку;ой;INTJ
doc10136;2;Ой братіку, соколоньку;братік;NOUN
doc10136;4;Ой братіку, соколоньку;соколонька;NOUN
doc10138;1;Сестро ж моя, перепілко;Сестро;NOUN
doc10138;2;Сестро ж моя, перепілко;ж;PART
doc10138;3;Сестро ж моя, перепілко;мій;DET
doc10138;5;Сестро ж моя, перепілко;перепілко;NOUN
doc10139;1;Сестро ж моя, перепілко;Сестро;NOUN
doc10139;2;Сестро ж моя, перепілко;ж;PART
doc10139;3;Сестро ж моя, перепілко;мій;DET
doc10139;5;Сестро ж моя, перепілко;перепілко;NOUN
doc10141;1;братіку;братік;NOUN
doc10142;1;братіку;братік;NOUN
doc10153;1;діти;дитина;NOUN
doc10154;1;діти;дитина;NOUN
doc10159;1;сестро;сестро;NOUN
doc10160;1;сестро;сестро;NOUN
doc10165;1;діти;дитина;NOUN
doc10166;1;діти;дитина;NOUN
doc10177;1;тату;тата;NOUN
doc10178;1;тату;тата;NOUN
doc10180;1;тату;тата;NOUN
doc10181;1;тату;тата;NOUN
doc10194;1;червоная калино;червона;ADJ
doc10194;2;червоная калино;калити;NOUN
doc10196;1;молодая дівчино;молодий;ADJ
doc10196;2;молодая дівчино;дівчино;NOUN
doc10204;1;удівонько молода;удівонько;NOUN
doc10204;2;удівонько молода;молод;ADJ
doc10215;1;Діти ж мої, семилітки;Діти;NOUN
doc10215;2;Діти ж мої, семилітки;ж;PART
doc10215;3;Діти ж мої, семилітки;мій;DET
doc10215;5;Діти ж мої, семилітки;семиліток;NOUN
doc10228;1;доню;доня;NOUN
doc10229;1;доню;доня;NOUN
doc10253;1;сосно;сосно;NOUN
doc10254;1;яворе;яворути;NOUN
doc10255;1;яворе;яворути;NOUN
doc10256;1;дубе;дубути;NOUN
doc10271;1;сирітко;сирітко;NOUN
doc10278;1;матусю;матусь;NOUN
doc10282;1;сирітко;сирітко;NOUN
doc10286;1;сирітко;сирітко;NOUN
doc10290;1;Ой боже, боже;ой;INTJ
doc10290;2;Ой боже, боже;бог;NOUN
doc10290;4;Ой боже, боже;бог;NOUN
doc10294;1;Ой боже, боже;ой;INTJ
doc10294;2;Ой боже, боже;бог;NOUN
doc10294;4;Ой боже, боже;бог;NOUN
doc10295;1;Ой боже, боже;ой;INTJ
doc10295;2;Ой боже, боже;бог;NOUN
doc10295;4;Ой боже, боже;бог;NOUN
doc10307;1;мати;мати;NOUN
doc10308;1;Ой боже, боже;ой;INTJ
doc10308;2;Ой боже, боже;бог;NOUN
doc10308;4;Ой боже, боже;бог;NOUN
doc10310;1;Ой боже, боже;ой;INTJ
doc10310;2;Ой боже, боже;бог;NOUN
doc10310;4;Ой боже, боже;бог;NOUN
doc10314;1;дядьку;дядько;NOUN
doc10319;1;Ой боже, боже;ой;INTJ
doc10319;2;Ой боже, боже;бог;NOUN
doc10319;4;Ой боже, боже;бог;NOUN
doc10320;1;Ой боже, боже;ой;INTJ
doc10320;2;Ой боже, боже;бог;NOUN
doc10320;4;Ой боже, боже;бог;NOUN
doc10324;1;сестро;сестро;NOUN
doc10332;1;Ой сини мої, соколи мої;ой;INTJ
doc10332;2;Ой сини мої, соколи мої;син;NOUN
doc10332;3;Ой сини мої, соколи мої;мій;DET
doc10332;5;Ой сини мої, соколи мої;сокоти;NOUN
doc10332;6;Ой сини мої, соколи мої;мій;DET
doc10333;1;А дочки голубочки;а;CCONJ
doc10333;2;А дочки голубочки;дочка;NOUN
doc10333;3;А дочки голубочки;голубочка;NOUN
doc10339;1;Ой мати ж наша, мати;ой;INTJ
doc10339;2;Ой мати ж наша, мати;мати;NOUN
doc10339;3;Ой мати ж наша, мати;ж;PART
doc10339;4;Ой мати ж наша, мати;наш;DET
doc10339;6;Ой мати ж наша, мати;мати;NOUN
doc10340;1;Ой мати ж наша, мати;ой;INTJ
doc10340;2;Ой мати ж наша, мати;мати;NOUN
doc10340;3;Ой мати ж наша, мати;ж;PART
doc10340;4;Ой мати ж наша, мати;наш;DET
doc10340;6;Ой мати ж наша, мати;мати;NOUN
doc10348;1;Ой сини-соколи, ой сини-соколи, а дочки-голубочки;ой;INTJ
doc10348;2;Ой сини-соколи, ой сини-соколи, а дочки-голубочки;син;NOUN
doc10348;4;Ой сини-соколи, ой сини-соколи, а дочки-голубочки;сокола;NOUN
doc10348;6;Ой сини-соколи, ой сини-соколи, а дочки-голубочки;ой;INTJ
doc10348;7;Ой сини-соколи, ой сини-соколи, а дочки-голубочки;син;NOUN
doc10348;9;Ой сини-соколи, ой сини-соколи, а дочки-голубочки;сокоти;NOUN
doc10348;11;Ой сини-соколи, ой сини-соколи, а дочки-голубочки;а;CCONJ
doc10348;12;Ой сини-соколи, ой сини-соколи, а дочки-голубочки;дочка;NOUN
doc10348;14;Ой сини-соколи, ой сини-соколи, а дочки-голубочки;голубочка;NOUN
doc10362;1;Ой сину мій, сину, сину мій рідненький;ой;INTJ
doc10362;2;Ой сину мій, сину, сину мій рідненький;син;NOUN
doc10362;3;Ой сину мій, сину, сину мій рідненький;мій;DET
doc10362;5;Ой сину мій, сину, сину мій рідненький;син;NOUN
doc10362;7;Ой сину мій, сину, сину мій рідненький;син;NOUN
doc10362;8;Ой сину мій, сину, сину мій рідненький;мій;DET
doc10362;9;Ой сину мій, сину, сину мій рідненький;рідненький;ADJ
doc10363;1;сину;син;NOUN
doc10364;1;сину;син;NOUN
doc10368;1;рідна мати;рідний;ADJ
doc10368;2;рідна мати;мати;NOUN
doc10370;1;Діти мої, діти, сини і внучата;дитина;NOUN
doc10370;2;Діти мої, діти, сини і внучата;мій;DET
doc10370;4;Діти мої, діти, сини і внучата;дитина;NOUN
doc10370;6;Діти мої, діти, сини і внучата;син;NOUN
doc10370;7;Діти мої, діти, сини і внучата;і;CCONJ
doc10370;8;Діти мої, діти, сини і внучата;внуча;NOUN
doc10387;1;Ой старенька я, старенька;ой;INTJ
doc10387;2;Ой старенька я, старенька;старенький;ADJ
doc10387;3;Ой старенька я, старенька;я;PRON
doc10387;5;Ой старенька я, старенька;старенький;ADJ
doc10397;1;невісточко;невісточко;NOUN
doc10400;1;мій батеньку;мій;DET
doc10400;2;мій батеньку;батенька;NOUN
doc10401;1;мій батеньку;мій;DET
doc10401;2;мій батеньку;батенька;NOUN
doc10408;1;мати;мати;NOUN
doc10410;1;мати;мати;NOUN
doc10412;1;мати;мати;NOUN
doc10445;1;мамцю;мамець;NOUN
doc10446;1;мамцю;мамець;NOUN
doc10462;1;мамцю;мамець;NOUN
doc10463;1;Ой ти, мамо рідна;ой;INTJ
doc10463;2;Ой ти, мамо рідна;ти;PRON
doc10463;4;Ой ти, мамо рідна;мати;NOUN
doc10463;5;Ой ти, мамо рідна;рідний;ADJ
doc10469;1;мати;мати;NOUN
doc10473;1;моя мамо;мій;DET
doc10473;2;моя мамо;мама;NOUN
doc10474;1;моя мамо;мій;DET
doc10474;2;моя мамо;мама;NOUN
doc10475;1;мамо;мама;NOUN
doc10478;1;мамо;мама;NOUN
doc10481;1;моя доню;мій;DET
doc10481;2;моя доню;доня;NOUN
doc10484;1;Ой воли мої, сірі, половії;ой;INTJ
doc10484;2;Ой воли мої, сірі, половії;віл;NOUN
doc10484;3;Ой воли мої, сірі, половії;мій;DET
doc10484;5;Ой воли мої, сірі, половії;сір;ADJ
doc10484;7;Ой воли мої, сірі, половії;половія;ADJ
doc10485;1;Ой літа мої, літа молодії;ой;INTJ
doc10485;2;Ой літа мої, літа молодії;літо;NOUN
doc10485;3;Ой літа мої, літа молодії;мій;DET
doc10485;5;Ой літа мої, літа молодії;літо;NOUN
doc10485;6;Ой літа мої, літа молодії;молодія;ADJ
doc10491;1;Літа ж молодії;літо;NOUN
doc10491;2;Літа ж молодії;ж;PART
doc10491;3;Літа ж молодії;молодія;ADJ
doc10492;1;Літа ж молодії;літо;NOUN
doc10492;2;Літа ж молодії;ж;PART
doc10492;3;Літа ж молодії;молодія;NOUN
doc10493;1;Літа молодії;літо;NOUN
doc10493;2;Літа молодії;молодія;NOUN
doc10503;1;літа мої;літо;NOUN
doc10503;2;літа мої;мій;DET
doc10504;1;літа мої;літо;NOUN
doc10504;2;літа мої;мій;DET
doc10511;1;Ой ти умная, ти юна;ой;INTJ
doc10511;2;Ой ти умная, ти юна;ти;PRON
doc10511;3;Ой ти умная, ти юна;умна;ADJ
doc10511;5;Ой ти умная, ти юна;ти;PRON
doc10511;6;Ой ти умная, ти юна;юний;ADJ
doc10512;1;Ти, зрадлива фортуна;ти;PRON
doc10512;3;Ти, зрадлива фортуна;зрадливий;ADJ
doc10512;4;Ти, зрадлива фортуна;фортун;NOUN
doc10531;1;Літа мої, літа, літа молодії;літо;NOUN
doc10531;2;Літа мої, літа, літа молодії;мій;DET
doc10531;4;Літа мої, літа, літа молодії;літо;NOUN
doc10531;6;Літа мої, літа, літа молодії;літо;NOUN
doc10531;7;Літа мої, літа, літа молодії;молодія;ADJ
doc10560;1;мила;минути;ADJ
doc10575;1;Іване;Івати;NOUN
doc10576;1;Іване;Івати;NOUN
doc10589;1;Зеленеє жито, зелене;Зеленети;ADJ
doc10589;2;Зеленеє жито, зелене;жити;NOUN
doc10589;4;Зеленеє жито, зелене;зелений;ADJ
doc10591;1;Зеленеє жито, зелене;Зеленети;ADJ
doc10591;2;Зеленеє жито, зелене;жити;NOUN
doc10591;4;Зеленеє жито, зелене;зелений;ADJ
doc10593;1;Зеленеє жито, зелене;Зеленети;ADJ
doc10593;2;Зеленеє жито, зелене;жити;NOUN
doc10593;4;Зеленеє жито, зелене;зелений;ADJ
doc10599;1;Зеленеє жито, зелене;Зеленети;ADJ
doc10599;2;Зеленеє жито, зелене;жити;NOUN
doc10599;4;Зеленеє жито, зелене;зелений;ADJ
doc10605;1;Зеленеє жито, зелене;Зеленети;ADJ
doc10605;2;Зеленеє жито, зелене;жити;NOUN
doc10605;4;Зеленеє жито, зелене;зелений;ADJ
doc10607;1;Зеленеє жито ще й овес;Зеленети;ADJ
doc10607;2;Зеленеє жито ще й овес;жито;NOUN
doc10607;3;Зеленеє жито ще й овес;ще;ADV
doc10607;4;Зеленеє жито ще й овес;й;PART
doc10607;5;Зеленеє жито ще й овес;овес;NOUN
doc10609;1;Зеленеє жито ще й овес;Зеленети;ADJ
doc10609;2;Зеленеє жито ще й овес;жито;NOUN
doc10609;3;Зеленеє жито ще й овес;ще;ADV
doc10609;4;Зеленеє жито ще й овес;й;PART
doc10609;5;Зеленеє жито ще й овес;овес;NOUN
doc10611;1;Зеленеє жито, зелене;Зеленети;ADJ
doc10611;2;Зеленеє жито, зелене;жити;NOUN
doc10611;4;Зеленеє жито, зелене;зелений;ADJ
doc10613;1;Зеленеє жито, білий цвіт;Зеленети;ADJ
doc10613;2;Зеленеє жито, білий цвіт;жито;NOUN
doc10613;4;Зеленеє жито, білий цвіт;білий;ADJ
doc10613;5;Зеленеє жито, білий цвіт;цвіт;NOUN
doc10615;1;Зеленеє жито, білий цвіт;Зеленети;ADJ
doc10615;2;Зеленеє жито, білий цвіт;жито;NOUN
doc10615;4;Зеленеє жито, білий цвіт;білий;ADJ
doc10615;5;Зеленеє жито, білий цвіт;цвіт;NOUN
doc10617;1;Зеленеє жито, зелене;Зеленети;ADJ
doc10617;2;Зеленеє жито, зелене;жити;NOUN
doc10617;4;Зеленеє жито, зелене;зелений;ADJ
doc10623;1;котку;котка;NOUN
doc10628;1;дитино;дитино;NOUN
doc10650;1;А ви, гулі;а;CCONJ
doc10650;2;А ви, гулі;ви;PRON
doc10650;4;А ви, гулі;гуля;NOUN
doc10655;1;котусю;котусей;NOUN
doc10659;1;коточок;коточок;NOUN
doc10665;1;котку;котка;NOUN
doc10668;1;котино;котино;NOUN
doc10669;1;мала дитино;мати;ADJ
doc10669;2;мала дитино;дитино;NOUN
doc10674;1;котку;котка;NOUN
doc10688;1;дощику;дощик;NOUN
doc10697;1;бабо;бабо;NOUN
doc10699;1;Ой ви, гуси, гуси сірії;ой;INTJ
doc10699;2;Ой ви, гуси, гуси сірії;ви;PRON
doc10699;4;Ой ви, гуси, гуси сірії;гуси;NOUN
doc10699;6;Ой ви, гуси, гуси сірії;гуси;NOUN
doc10699;7;Ой ви, гуси, гуси сірії;сірій;ADJ
doc10701;1;Ой ви, гуси, гусенята;ой;INTJ
doc10701;2;Ой ви, гуси, гусенята;ви;PRON
doc10701;4;Ой ви, гуси, гусенята;гуси;NOUN
doc10701;6;Ой ви, гуси, гусенята;гусеня;NOUN
doc10704;1;Ой ви, гуси, гусенята;ой;INTJ
doc10704;2;Ой ви, гуси, гусенята;ви;PRON
doc10704;4;Ой ви, гуси, гусенята;гуси;NOUN
doc10704;6;Ой ви, гуси, гусенята;гусеня;NOUN
doc10718;1;мишко;мишко;NOUN
doc10722;1;мишко;мишко;NOUN
doc10739;1;Котик-мурчик, мій голубчик;Котик;NOUN
doc10739;3;Котик-мурчик, мій голубчик;мурчик;NOUN
doc10739;5;Котик-мурчик, мій голубчик;мій;DET
doc10739;6;Котик-мурчик, мій голубчик;голубчик;NOUN
doc10757;1;Бобре, бобре;Бобре;NOUN
doc10757;3;Бобре, бобре;бобре;NOUN
doc10767;1;кицю;киця;NOUN
doc10794;1;Черевички з підківками;Черевичка;NOUN
doc10794;2;Черевички з підківками;з;ADP
doc10794;3;Черевички з підківками;підківка;NOUN
doc10804;1;Доню, доню;Доня;NOUN
doc10804;3;Доню, доню;доня;NOUN
doc10811;1;Черевички з підківками;Черевичка;NOUN
doc10811;2;Черевички з підківками;з;ADP
doc10811;3;Черевички з підківками;підківка;NOUN
doc10825;1;хлопці;хлопець;NOUN
doc10826;1;хлопці;хлопець;NOUN
doc10844;1;Ой дівчино;ой;INTJ
doc10844;2;Ой дівчино;дівчити;NOUN
doc10856;1;Погоничу молодий;Погоничити;NOUN
doc10856;2;Погоничу молодий;молодий;ADJ
doc10862;1;Ой мамо;ой;INTJ
doc10862;2;Ой мамо;мама;NOUN
doc10866;1;Ой мамо;ой;INTJ
doc10866;2;Ой мамо;мама;NOUN
doc10870;1;Ой мамо;ой;INTJ
doc10870;2;Ой мамо;мама;NOUN
doc10874;1;Ой мамо;ой;INTJ
doc10874;2;Ой мамо;мама;NOUN
doc10878;1;Ой мамо;ой;INTJ
doc10878;2;Ой мамо;мама;NOUN
doc10884;1;боже;божити;NOUN
doc10894;1;дурню;дурень;NOUN
doc10898;1;Ой ненько моя;ой;INTJ
doc10898;2;Ой ненько моя;ненько;NOUN
doc10898;3;Ой ненько моя;мій;DET
doc10924;1;дівко;дівка;NOUN
doc10988;1;Ти ледащо, ти паплюга;ти;PRON
doc10988;2;Ти ледащо, ти паплюга;ледащо;NOUN
doc10988;4;Ти ледащо, ти паплюга;ти;PRON
doc10988;5;Ти ледащо, ти паплюга;паплюга;NOUN
doc10989;1;Ти п’яниця, волоцюга;ти;PRON
doc10989;2;Ти п’яниця, волоцюга;п’яниця;NOUN
doc10989;4;Ти п’яниця, волоцюга;волоцюга;NOUN
doc11008;1;Молодице;Молодице;NOUN
doc11020;1;мамцю;мамець;NOUN
doc11021;1;мамцю;мамець;NOUN
doc11024;1;синку;синок;NOUN
doc11025;1;синку;синок;NOUN
doc11036;1;Ой ненько моя, ненько;ой;INTJ
doc11036;2;Ой ненько моя, ненько;ненько;NOUN
doc11036;3;Ой ненько моя, ненько;мій;DET
doc11036;5;Ой ненько моя, ненько;ненько;NOUN
doc11066;1;Ти, дівчино красна;ти;PRON
doc11066;3;Ти, дівчино красна;дівчино;NOUN
doc11066;4;Ти, дівчино красна;красний;ADJ
doc11073;1;серденя;сердінь;NOUN
doc11075;1;серденя;сердінь;NOUN
doc11077;1;серденя;сердінь;NOUN
doc11078;1;пан-матусю;пан;NOUN
doc11078;3;пан-матусю;матусь;NOUN
doc11082;1;катюго;катюий;NOUN
doc11083;1;Ти, п’янице, волоцюго;ти;PRON
doc11083;3;Ти, п’янице, волоцюго;п’янице;NOUN
doc11083;5;Ти, п’янице, волоцюго;волоцюий;NOUN
doc11114;1;Ой цигани, добрі люди;ой;INTJ
doc11114;2;Ой цигани, добрі люди;циган;NOUN
doc11114;4;Ой цигани, добрі люди;добрий;ADJ
doc11114;5;Ой цигани, добрі люди;людина;NOUN
doc11141;1;комісару;комісар;NOUN
doc11143;1;моя мати;мій;DET
doc11143;2;моя мати;мати;NOUN
doc11147;1;мати;мати;NOUN
doc11149;1;прехороший;прехороший;ADJ
doc11153;1;підківки;підківка;NOUN
doc11154;1;Собаки;собака;NOUN
doc11155;1;дівчата;дівчина;NOUN
doc11157;1;Ой ти, гарний Семене;ой;INTJ
doc11157;2;Ой ти, гарний Семене;ти;PRON
doc11157;4;Ой ти, гарний Семене;гарний;ADJ
doc11157;5;Ой ти, гарний Семене;Семен;NOUN
doc11160;1;Семене;Сея;NOUN
doc11163;1;Ой ти, гарний Семене;ой;INTJ
doc11163;2;Ой ти, гарний Семене;ти;PRON
doc11163;4;Ой ти, гарний Семене;гарний;ADJ
doc11163;5;Ой ти, гарний Семене;Семен;NOUN
doc11166;1;Семене;Сея;NOUN
doc11169;1;Ой ти, гарний Семене;ой;INTJ
doc11169;2;Ой ти, гарний Семене;ти;PRON
doc11169;4;Ой ти, гарний Семене;гарний;ADJ
doc11169;5;Ой ти, гарний Семене;Семен;NOUN
doc11172;1;Семене;Сея;NOUN
doc11175;1;Ой ти, гарний Семене;ой;INTJ
